id,x,y,INFECTED
9901,0,17,no
2068,57,43,no
4300,19,6,no
7425,45,47,no
7484,31,97,no
1233,25,80,no
9066,80,59,no
1278,89,61,no
3425,60,3,no
6608,47,4,no
1771,12,24,no
3102,30,38,no
1344,79,75,no
8025,85,72,no
8972,25,85,no
5005,79,93,no
8241,81,1,no
2201,46,4,no
7705,44,60,no
5023,45,92,no
4297,39,64,no
8631,18,93,no
5470,49,27,no
8528,35,63,no
5772,9,19,no
3238,64,34,no
5333,46,43,no
5695,93,81,no
5344,96,2,no
1603,33,24,no
9847,11,19,no
9501,60,34,no
9968,1,2,no
2278,9,61,no
1106,76,38,no
913,83,12,no
59,47,1,no
8753,88,60,no
5420,65,81,no
9080,24,27,no
7312,39,91,no
8364,42,61,no
5812,37,53,no
8713,72,8,no
1239,32,52,no
5533,28,17,no
7034,75,62,no
642,25,64,no
7576,71,62,no
8610,56,27,no
3117,3,14,no
9863,48,55,no
4138,59,54,no
6033,48,80,no
1795,80,2,no
7885,2,34,no
9330,95,7,no
7372,73,8,no
5045,22,25,no
7551,51,1,no
9609,48,34,no
6830,48,4,no
1707,45,70,no
6953,82,12,no
4662,37,75,no
3638,9,79,no
7378,90,50,no
7708,55,13,no
8251,10,61,no
6593,36,53,no
9935,98,51,no
8544,55,45,no
1180,48,14,no
1192,87,11,no
9183,79,8,no
4924,48,18,no
3795,17,65,no
2267,45,60,no
7133,30,83,no
5090,79,55,no
6404,67,48,no
2156,79,0,no
7480,31,57,no
1297,3,85,no
4356,99,15,no
696,1,88,no
8895,22,3,no
5591,91,97,no
4256,85,49,no
7772,17,72,no
5000,26,10,no
3465,80,21,no
1872,42,59,no
3526,30,37,no
5606,95,39,no
1433,92,17,no
405,9,82,no
9547,61,34,no
3917,79,54,no
4450,2,80,no
1930,7,59,no
3437,73,29,no
1214,26,1,no
437,72,66,no
5243,42,7,no
2914,15,30,no
4788,27,22,no
2387,69,13,no
8219,34,0,no
9039,8,23,no
785,6,8,no
6157,10,78,no
2406,28,48,no
9987,18,89,no
3645,92,71,no
6006,55,28,no
5643,94,37,no
8280,4,27,no
2544,0,80,no
4573,97,79,no
3126,35,57,no
702,88,7,no
8618,0,59,no
9738,86,3,no
2157,91,63,no
9997,46,61,no
7174,43,68,no
2342,96,28,no
352,16,79,no
5649,61,55,no
1043,89,79,no
1786,62,91,no
8875,38,35,no
3523,20,84,no
1798,76,32,no
1693,1,33,no
4331,15,82,no
9815,89,82,no
2164,62,13,no
155,24,8,no
3034,5,4,no
8127,79,50,no
4513,33,2,no
4237,2,11,no
9965,0,75,no
4859,96,35,no
4178,27,84,no
3142,43,89,no
6649,66,43,no
379,56,40,no
1002,52,54,no
8205,86,43,no
641,48,67,no
8306,34,6,no
1523,34,12,no
25,44,27,no
9821,20,68,no
6570,35,60,no
2903,77,91,no
9903,6,97,no
4986,65,8,no
9156,89,32,no
8991,89,38,no
8180,76,43,no
5976,56,61,no
653,47,99,no
870,52,40,no
8995,93,68,no
2103,99,64,no
7987,53,80,no
1449,19,49,no
7345,11,81,no
5867,62,73,no
7294,15,77,no
4526,95,70,no
6172,50,51,no
4276,23,77,no
2598,87,1,no
1236,72,37,no
1775,6,32,no
5353,45,90,no
2819,63,73,no
4652,40,83,no
3767,95,14,no
2356,40,24,no
2125,52,20,no
2960,44,86,no
3253,76,51,no
373,14,55,no
2561,8,88,no
5097,45,71,no
2722,99,78,no
7988,75,71,no
3588,90,79,no
4953,28,73,no
830,23,27,no
8710,80,99,no
247,15,18,no
2486,49,69,no
3549,56,31,no
4319,72,45,no
2830,20,92,no
782,77,7,no
2292,46,40,no
9093,12,12,no
2084,11,38,no
2981,38,63,no
7011,31,22,no
1770,95,69,no
7954,60,77,no
2910,77,39,no
7302,97,55,no
6454,53,12,no
9033,75,61,no
8582,58,92,no
7979,33,89,no
663,83,36,no
5655,87,56,no
6313,77,29,no
9277,11,69,no
4054,35,6,no
5626,41,10,no
8640,85,49,no
6326,76,37,no
154,50,79,no
9727,98,16,no
4165,98,73,no
3324,3,51,no
3011,95,96,no
1586,57,55,no
1266,96,34,no
3617,90,92,no
2578,67,68,no
8639,3,47,no
2183,65,41,no
8246,51,21,no
8170,58,0,no
5755,44,48,no
6350,92,22,no
3560,46,70,no
3677,24,7,no
8318,86,60,no
1562,78,4,no
2971,30,98,no
1569,12,12,no
7067,44,37,no
5939,88,11,no
7762,40,64,no
3495,71,51,no
6170,15,0,no
4465,70,70,no
1963,91,41,no
9104,69,15,no
9476,94,38,no
9679,80,61,no
1691,25,33,no
8234,88,91,no
4962,28,87,no
867,56,74,no
6656,83,82,no
4106,7,21,no
2807,68,63,no
8493,38,64,no
5049,90,79,no
3016,36,51,no
7894,26,94,no
5360,88,42,no
1905,0,10,no
3831,55,25,no
8443,39,8,no
8139,64,88,no
1082,24,13,no
6539,64,99,no
843,18,81,no
125,37,70,no
9759,39,35,no
6746,72,83,no
4190,30,8,no
2176,58,15,no
1615,76,17,no
3880,98,70,no
5780,7,9,no
1317,25,77,no
3263,9,37,no
1661,67,85,no
3951,33,33,no
9675,49,83,no
601,4,19,no
6694,41,23,no
4728,45,62,no
326,65,84,no
893,83,23,no
3099,49,97,no
4058,69,94,no
3576,60,74,no
3367,15,1,no
7593,61,29,no
1108,62,63,no
4099,94,56,no
3355,47,44,no
9194,74,88,no
2554,30,44,no
5110,93,6,no
5703,30,17,no
4048,33,89,no
9578,51,97,no
3657,60,40,no
5136,72,33,no
1329,43,36,no
6573,63,25,no
669,26,7,no
1261,48,69,no
1034,92,89,no
2880,37,81,no
4373,92,11,no
3466,88,43,no
3909,82,66,no
8811,87,13,no
4665,57,68,no
1592,87,53,no
8117,7,29,no
8184,80,7,no
3704,12,74,no
3419,21,11,no
2213,87,9,no
3976,96,94,no
5377,68,53,no
370,62,86,no
3650,57,37,no
9320,98,27,no
7262,9,98,no
4564,85,58,no
9192,71,81,no
8049,79,66,no
2165,1,16,no
7192,47,45,no
2966,56,92,no
7382,36,81,no
7,14,27,no
2867,78,10,no
5502,15,64,no
1581,36,8,no
4633,35,30,no
6488,39,88,no
4805,48,8,no
6308,33,82,no
5336,22,97,no
5773,70,64,no
1195,80,21,no
4143,21,93,no
5278,22,16,no
1646,23,50,no
2590,12,88,no
3853,96,34,no
45,46,2,no
2509,95,90,no
845,59,34,no
1596,94,41,no
9314,36,43,no
9433,64,7,no
1146,79,97,no
5191,1,16,no
7543,60,82,no
1808,21,68,no
7983,19,92,no
7768,22,64,no
7377,60,69,no
1726,23,86,no
8658,97,30,no
6250,38,51,no
9797,61,21,no
6958,77,67,no
1690,41,55,no
7191,14,87,no
635,39,56,no
1778,55,32,no
6173,79,7,no
844,90,73,no
2452,50,13,no
6992,29,49,no
1840,49,24,no
5520,97,96,no
6432,49,71,no
6335,46,2,no
6621,20,80,no
604,41,99,no
6905,66,68,no
1232,62,33,no
9670,96,3,no
3783,83,73,no
7144,4,2,no
5218,32,69,no
8851,54,67,no
4731,86,4,no
8764,39,34,no
9316,73,27,no
6921,65,47,no
4434,2,77,no
6259,40,12,no
2030,60,16,no
545,41,52,no
5909,63,38,no
3207,75,29,no
2723,41,55,no
9168,64,49,no
2610,52,86,no
3792,63,53,no
1196,23,87,no
3860,21,25,no
7212,69,12,no
8782,14,29,no
7941,71,83,no
7912,81,4,no
5512,60,32,no
6606,13,64,no
6545,20,81,no
6068,68,95,no
7645,62,93,no
6826,86,77,no
9136,65,96,no
4436,14,29,no
214,22,44,no
6420,97,25,no
3766,19,20,no
1976,0,15,no
5806,10,80,no
662,98,55,no
9467,37,19,no
1712,11,65,no
9398,98,85,no
3054,40,98,no
3352,67,22,no
4759,47,99,no
4676,95,61,no
7499,97,2,no
762,94,7,no
2414,28,98,no
2781,41,42,no
872,15,5,no
9317,13,55,no
6780,69,57,no
688,95,59,no
8121,23,51,no
2633,81,33,no
2810,2,33,no
2695,81,2,no
4959,55,95,no
7780,93,58,no
3267,7,21,no
2921,11,67,no
111,13,49,no
1680,89,98,no
3361,15,36,no
5615,89,61,no
9459,93,37,no
2177,6,47,no
4328,36,56,no
9811,84,42,no
8422,58,0,no
8076,22,11,no
1672,33,82,no
3825,82,24,no
1780,3,10,no
3623,37,52,no
4316,10,79,no
4954,24,81,no
2112,5,67,no
5878,53,42,no
4488,70,51,no
1212,55,76,no
5383,31,75,no
5678,7,18,no
4774,32,55,no
4030,48,24,no
2733,52,3,no
8591,75,64,no
5827,22,4,no
3810,37,41,no
9073,3,43,no
4309,52,67,no
7031,60,74,no
1392,72,96,no
7410,33,25,no
1696,3,39,no
4725,94,6,no
7994,10,48,no
7766,33,48,no
2221,24,64,no
7642,35,57,no
8389,81,42,no
6472,11,81,no
9064,5,6,no
9717,71,87,no
38,10,5,no
1866,67,29,no
5576,11,47,no
563,23,92,no
5235,67,4,no
7764,31,6,no
3606,94,24,no
875,30,66,no
8743,94,62,no
7440,60,94,no
9129,92,44,no
368,5,63,no
8698,99,24,no
2032,29,3,no
7227,0,25,no
3883,58,81,no
7028,46,16,no
6323,21,28,no
8119,49,87,no
3719,2,26,no
2466,55,66,no
1735,56,42,no
2100,68,99,no
9261,88,74,no
377,53,14,no
335,41,86,no
6535,36,57,no
1729,87,51,no
2700,15,54,no
199,71,18,no
1300,17,59,no
1719,60,48,no
1777,31,20,no
4781,85,85,no
3718,30,94,no
9897,1,40,no
290,6,59,no
3940,62,19,no
1064,58,4,no
4213,79,42,no
7200,13,7,no
404,3,43,no
6914,51,43,no
2239,3,35,no
1013,16,81,no
8905,22,81,no
7014,18,23,no
8328,26,61,no
5181,64,92,no
5080,30,42,no
6810,89,28,no
3329,72,70,no
9395,51,97,no
8426,77,70,no
3571,4,38,no
9999,15,76,no
9151,82,29,no
3415,8,54,no
6768,51,43,no
1023,51,83,no
3371,14,55,no
4949,66,16,no
7289,63,52,no
2315,49,19,no
4327,77,25,no
7738,11,61,no
5079,61,52,no
2479,94,53,no
5521,66,65,no
2614,55,19,no
2668,47,97,no
4320,4,18,no
3304,17,18,no
2136,95,7,no
1716,12,12,no
6651,68,45,no
7532,58,0,no
5166,54,40,no
7270,25,40,no
1147,16,10,no
8207,94,45,no
221,47,59,no
8085,13,33,no
5273,1,57,no
1658,52,41,no
4041,29,86,no
3581,43,4,no
3184,45,93,no
4802,27,90,no
4901,10,47,no
3452,90,88,no
5910,80,21,no
6766,87,82,no
6782,50,29,no
7150,43,86,no
3554,93,43,no
2277,47,32,no
7749,67,25,no
8578,91,74,no
1496,4,28,no
3475,92,99,no
6209,6,75,no
3539,97,82,no
5347,0,71,no
8082,35,10,no
9736,91,62,no
6754,96,81,no
2027,49,54,no
7225,30,53,no
6753,52,10,no
8627,99,96,no
7245,2,41,no
4777,65,70,no
3429,13,84,no
8486,91,8,no
6999,0,84,no
2582,37,32,no
1223,6,79,no
8465,6,78,no
9924,46,16,no
4017,80,19,no
7744,31,45,no
7152,54,10,no
2477,89,28,no
6537,81,82,no
1972,9,24,no
2472,47,60,no
291,85,93,no
9021,6,50,no
7773,53,29,no
1797,43,22,no
1668,20,28,no
5004,48,87,no
4833,17,28,no
1326,75,22,no
3390,83,9,no
3844,16,16,no
4250,33,17,no
3243,44,8,no
4889,11,55,no
1943,70,21,no
3251,84,54,no
4764,37,32,no
5629,25,92,no
7074,84,28,no
3925,57,16,no
3546,71,15,no
8505,4,44,no
6919,72,31,no
4104,76,25,no
9694,11,73,no
206,1,62,no
5857,23,71,no
6175,35,43,no
2898,14,52,no
1480,31,19,no
1659,58,79,no
6867,5,99,no
4343,85,65,no
2364,61,66,no
6037,20,64,no
1321,29,27,no
5187,98,99,no
8599,70,29,no
9505,49,72,no
6495,14,24,no
7923,74,27,no
1105,1,60,no
4239,77,51,no
7868,81,19,no
3765,30,49,no
2263,72,31,no
2901,21,97,no
4768,51,27,no
8290,66,39,no
906,15,21,no
4476,91,33,no
4517,46,53,no
3711,98,96,no
3901,39,45,no
3717,41,69,no
7280,52,68,no
7473,90,46,no
8717,70,92,no
4974,55,85,no
6619,85,51,no
3421,5,2,no
6567,55,27,no
267,11,45,no
1182,16,10,no
6224,96,28,no
9706,78,91,no
9239,60,92,no
7164,86,2,no
1766,55,89,no
4779,22,0,no
720,77,17,no
812,70,83,no
6239,57,63,no
7325,82,60,no
4697,65,34,no
287,77,21,no
1238,41,68,no
4061,41,46,no
3191,50,61,no
4648,40,15,no
138,78,13,no
3147,32,17,no
4160,43,38,no
800,4,24,no
4210,23,41,no
1636,86,7,no
8482,61,45,no
9341,48,66,no
7801,69,3,no
6983,69,52,no
8334,48,11,no
1098,18,26,no
7172,51,2,no
2732,62,35,no
3890,31,54,no
3710,15,66,no
2139,19,18,no
397,45,40,no
2683,52,51,no
9092,76,63,no
1037,29,90,no
2553,39,47,no
7742,87,62,no
6084,98,62,no
1756,2,38,no
4750,32,99,no
9158,33,18,no
6589,97,34,no
3427,89,68,no
2675,44,39,no
5260,95,99,no
361,44,96,no
8274,28,86,no
9852,64,93,no
134,90,98,no
80,46,93,no
348,52,27,no
8478,76,0,no
3154,71,75,no
5016,51,44,no
2400,63,58,no
5292,70,60,no
7540,9,48,no
2366,16,59,no
5368,92,26,no
9972,92,1,no
218,73,88,no
3516,67,99,no
9081,24,42,no
7004,93,35,no
9135,79,18,no
980,78,55,no
7300,34,26,no
6624,68,32,no
4171,80,31,no
5807,29,92,no
7893,97,98,no
6907,96,73,no
7942,58,90,no
2597,30,71,no
7583,61,5,no
7039,96,23,no
127,20,37,no
5091,69,51,no
136,29,66,no
9145,52,4,no
7827,33,58,no
7553,88,50,no
353,80,89,no
7971,37,48,no
2821,74,37,no
8201,65,20,no
8398,17,44,no
4782,20,81,no
8053,87,39,no
86,53,87,no
7958,87,27,no
8680,47,4,no
3032,32,9,no
5536,79,62,no
8625,37,16,no
108,2,19,no
4916,14,70,no
8370,39,77,no
4885,24,10,no
5256,15,12,no
7178,56,95,no
1736,81,0,no
3665,69,87,no
2688,88,99,no
4121,71,41,no
1039,73,74,no
2002,0,10,no
2154,84,12,no
97,51,86,no
4674,41,82,no
7529,6,78,no
2254,21,96,no
4427,78,1,no
4888,35,60,no
20,79,49,no
6540,78,27,no
2498,82,98,no
9463,42,16,no
757,1,86,no
8844,32,35,no
8521,72,26,no
6571,73,84,no
2835,97,76,no
7725,93,28,no
2935,71,72,no
4013,37,63,no
5981,6,33,no
9244,19,36,no
7689,60,67,no
3979,25,9,no
1060,10,21,no
2180,53,28,no
6765,3,39,no
4992,63,55,no
1901,17,34,no
7435,40,37,no
2296,87,21,no
6154,86,81,no
9731,28,50,no
8798,12,42,no
1362,27,75,no
6945,48,12,no
5135,49,8,no
3745,25,81,no
2513,4,12,no
5499,42,12,no
5313,61,27,no
9983,92,9,no
3530,17,43,no
5815,23,34,no
7892,35,33,no
8015,79,59,no
9275,86,26,no
9610,28,86,no
9730,14,20,no
2126,74,18,no
3417,18,12,no
2333,30,9,no
3296,21,27,no
3552,96,90,no
5361,37,52,no
4389,56,62,no
5863,70,96,no
2715,20,13,no
4792,23,19,no
674,8,52,no
4252,39,69,no
5872,82,65,no
2577,42,47,no
4623,26,69,no
9037,83,84,no
5514,17,87,no
1262,58,84,no
8448,14,87,no
2076,62,71,no
1753,18,95,no
4282,53,74,no
7393,84,14,no
6079,40,93,no
35,24,22,no
9413,32,69,no
5712,83,84,no
5850,99,65,no
6980,99,59,no
9171,35,39,no
8797,89,65,no
9369,17,9,no
7232,66,40,no
2622,27,78,no
3854,34,39,no
6548,15,62,no
4357,17,22,no
2228,50,71,no
4653,69,79,no
5588,45,14,no
146,97,83,no
7297,21,39,no
3969,43,25,no
5008,80,19,no
6025,19,6,no
3709,32,89,no
5268,50,45,no
6271,84,64,no
2763,28,28,no
9936,54,86,no
9360,0,65,no
8300,66,10,no
8766,8,76,no
3864,3,28,no
1110,44,29,no
1366,69,18,no
2844,43,96,no
1885,54,24,no
1700,54,70,no
9912,8,85,no
6950,26,43,no
3637,30,62,no
7610,85,20,no
9347,88,41,no
6558,45,91,no
2888,48,46,no
1408,68,30,no
2691,71,38,no
1657,40,34,no
7928,52,26,no
8617,63,38,no
9704,2,6,no
4663,81,88,no
1867,31,17,no
2709,74,21,no
9923,27,25,no
2714,6,64,no
8530,39,30,no
9752,50,38,no
7974,23,16,no
9024,57,6,no
6373,87,15,no
7103,5,23,no
1188,85,11,no
6710,85,11,no
7122,80,33,no
5524,19,88,no
4169,46,92,no
7812,22,84,no
5870,70,40,no
6735,80,81,no
7865,93,14,no
5510,87,18,no
7311,71,53,no
3738,10,5,no
1772,16,37,no
3898,60,55,no
1448,86,85,no
3019,13,75,no
8802,89,72,no
730,29,66,no
8725,65,45,no
3963,17,31,no
3562,83,30,no
5593,23,39,no
6725,13,27,no
6409,78,55,no
85,29,92,no
9088,74,71,no
1353,87,49,no
107,86,17,no
4855,14,68,no
1605,26,45,no
4548,52,0,no
1665,10,43,no
2282,53,37,no
9042,87,63,no
4905,92,40,no
5992,13,96,no
149,67,32,no
8921,35,59,no
7045,47,75,no
8865,96,84,no
7688,24,35,no
9000,20,93,no
3728,40,50,no
4969,39,80,no
596,99,14,no
2745,44,42,no
903,68,9,no
6392,15,26,no
5662,66,93,no
824,47,83,no
1604,4,53,no
9248,79,13,no
1403,28,55,no
6116,18,62,no
2864,72,95,no
5486,82,9,no
3619,50,66,no
5037,80,86,no
8931,66,14,no
6596,8,32,no
1891,76,8,no
235,88,58,no
6941,20,69,no
5337,30,47,no
1229,27,95,no
5119,36,31,no
7298,12,82,no
6046,27,60,no
582,42,92,no
8071,27,20,no
7548,71,93,no
9996,81,44,no
3058,93,42,no
9826,22,68,no
7663,27,9,no
5875,16,6,no
1962,49,84,no
4907,0,72,no
8947,79,60,no
2900,83,16,no
6790,55,54,no
2394,48,55,no
4512,21,12,no
1549,53,45,no
5789,96,95,no
6896,76,32,no
8775,51,25,no
2451,82,5,no
7195,33,16,no
8363,45,44,no
9886,93,93,no
985,8,58,no
2617,82,20,no
4730,42,99,no
651,95,75,no
7036,64,94,no
8543,50,89,no
4896,73,29,no
7769,62,42,no
2536,38,20,no
9428,28,74,no
9580,12,68,no
102,82,2,no
8365,18,12,no
4259,68,78,no
1021,32,46,no
7675,50,35,no
6984,19,52,no
3586,38,93,no
9152,34,73,no
4287,92,45,no
9147,16,78,no
2354,52,90,no
7412,20,97,no
8608,12,98,no
5395,96,47,no
396,77,35,no
3336,82,26,no
1697,63,93,no
7263,34,37,no
5689,53,59,no
3211,46,58,no
3231,68,50,no
4956,25,8,no
2612,42,66,no
6817,20,92,no
2755,68,46,no
5324,82,44,no
2025,81,49,no
7485,61,52,no
5996,33,50,no
4344,72,95,no
3849,62,34,no
5052,60,49,no
860,75,77,no
3797,39,98,no
3274,33,67,no
4452,50,18,no
3758,47,19,no
1114,90,80,no
4142,40,21,no
9404,40,57,no
5519,16,68,no
7555,79,28,no
7226,35,68,no
9774,65,72,no
1743,18,6,no
4894,54,49,no
4492,63,3,no
925,16,92,no
9506,49,75,no
6142,65,81,no
7253,48,83,no
1836,90,14,no
4620,46,0,no
8138,65,48,no
3388,76,19,no
8372,42,6,no
4977,24,37,no
3511,50,46,no
307,39,81,no
2175,65,36,no
415,19,19,no
4599,89,11,no
2813,45,83,no
1989,20,68,no
4758,56,95,no
9848,59,98,no
2811,4,70,no
4723,5,51,no
2028,31,83,no
9615,21,68,no
5684,1,4,no
9892,96,3,no
2863,7,21,no
5559,26,59,no
3894,88,94,no
8857,57,50,no
445,40,88,no
7264,16,71,no
4941,34,79,no
9516,68,61,no
3496,97,14,no
7166,40,74,no
3756,48,99,no
3155,98,90,no
6296,34,12,no
5117,28,66,no
7785,79,78,no
2659,62,18,no
6097,9,43,no
8018,21,2,no
9777,25,81,no
7793,61,59,no
8855,49,17,no
5802,65,51,no
2680,60,90,no
3676,23,38,no
82,38,9,no
7602,20,74,no
6716,90,86,no
2048,32,32,no
2166,8,88,no
5028,19,75,no
4217,66,88,no
6204,89,96,no
8971,28,12,no
9757,95,47,no
7053,86,13,no
5301,45,80,no
7745,89,40,no
5577,96,23,no
7609,12,84,no
4146,78,88,no
2428,39,18,no
5860,18,53,no
7599,23,60,no
4502,51,3,no
3200,1,84,no
1773,88,4,no
3886,37,40,no
7246,57,78,no
2529,77,79,no
9884,40,77,no
8016,39,2,no
1758,80,47,no
6665,22,77,no
2920,35,70,no
3995,18,18,no
3698,73,63,no
960,70,6,no
5920,2,52,no
1599,47,62,no
1997,70,54,no
5073,12,3,no
8787,47,1,no
6067,30,56,no
815,59,74,no
9776,99,31,no
9956,62,92,no
6119,2,49,no
7170,70,36,no
3045,34,4,no
9371,97,25,no
3320,75,74,no
3660,60,36,no
9667,58,68,no
5484,0,41,no
9009,65,39,no
1274,42,97,no
124,30,14,no
3796,64,66,no
9909,83,26,no
4801,28,83,no
8549,53,36,no
3201,13,55,no
5967,77,80,no
8894,12,19,no
9732,10,57,no
1861,93,6,no
9695,9,15,no
3410,92,22,no
8257,65,58,no
5151,83,21,no
1792,76,31,no
1855,48,1,no
8292,94,54,no
8815,36,17,no
6362,87,2,no
4717,19,44,no
4353,54,99,no
5258,64,10,no
3782,18,20,no
2034,54,30,no
7753,8,63,no
4706,46,6,no
6890,72,87,no
5783,78,36,no
1111,94,1,no
4944,58,62,no
3056,31,79,no
5556,90,49,no
2130,54,3,no
5222,85,29,no
8159,53,81,no
2602,13,72,no
457,16,72,no
6784,59,90,no
2235,17,78,no
9201,50,74,no
6989,90,71,no
4715,40,16,no
9268,47,56,no
507,20,8,no
476,72,49,no
365,43,78,no
4784,25,47,no
9621,61,49,no
167,58,71,no
2305,72,96,no
5495,20,52,no
7290,74,68,no
1412,44,7,no
7310,10,86,no
629,7,67,no
5251,92,73,no
3001,55,35,no
310,99,2,no
4046,54,84,no
5299,63,19,no
3737,53,91,no
1054,28,19,no
8843,71,37,no
3327,32,86,no
6718,78,8,no
9483,79,97,no
3695,83,6,no
2200,30,40,no
7751,68,17,no
4670,18,82,no
9853,2,82,no
3392,91,15,no
1443,74,79,no
7790,76,99,no
9443,49,23,no
3093,80,67,no
9120,79,9,no
2022,31,0,no
3661,72,65,no
1464,24,32,no
2820,65,65,no
7546,71,37,no
4582,20,72,no
2931,84,82,no
8665,96,48,no
1478,54,35,no
8291,80,72,no
4516,62,54,no
9595,11,83,no
4865,19,7,no
2615,82,60,no
9243,26,18,no
6005,4,56,no
1629,51,93,no
2245,87,85,no
3416,82,66,no
367,52,51,no
8125,66,53,no
8567,1,15,no
2951,14,89,no
2363,20,57,no
2301,88,0,no
6113,46,61,no
9856,94,23,no
6915,69,72,no
4249,27,33,no
3535,13,29,no
3276,25,80,no
5964,31,63,no
9541,49,76,no
9299,77,12,no
2540,82,14,no
8451,32,80,no
1721,63,49,no
5303,71,81,no
6521,86,46,no
3671,72,95,no
7714,4,41,no
3761,11,36,no
9940,10,68,no
7228,28,69,no
1651,50,62,no
5070,76,19,no
8783,36,58,no
5017,90,77,no
9680,0,30,no
2260,72,81,no
4770,40,35,no
3789,99,85,no
1385,15,31,no
8987,92,9,no
7654,88,49,no
5455,90,28,no
8930,64,71,no
3687,45,51,no
7794,19,98,no
6894,30,14,no
5737,91,86,no
9289,7,53,no
7173,90,32,no
1207,86,45,no
8850,28,28,no
3241,0,59,no
8500,90,59,no
9933,62,54,no
7271,70,50,no
8455,59,13,no
6342,69,5,no
2052,11,69,no
1642,43,70,no
3385,39,21,no
1850,45,30,no
7640,1,10,no
6981,11,14,no
3406,11,79,no
7748,38,68,no
7333,74,68,no
7733,89,77,no
231,94,53,no
942,50,77,no
4621,54,2,no
6306,69,87,no
6986,71,64,no
9206,0,23,no
4355,3,17,no
179,57,92,no
946,26,52,no
1296,87,79,no
7239,82,72,no
7090,48,62,no
2860,51,56,no
5697,78,81,no
1167,9,25,no
924,51,80,no
3740,95,28,no
983,10,2,no
561,90,15,no
2167,63,84,no
2196,80,31,no
4229,47,36,no
1849,10,95,no
4878,2,49,no
667,59,39,no
2899,82,51,no
3949,76,3,no
8965,35,44,no
8860,5,6,no
7097,45,50,no
2269,43,8,no
9235,38,44,no
6298,60,12,no
9921,88,9,no
1650,64,66,no
6501,18,34,no
6378,51,14,no
9883,86,89,no
4413,46,66,no
63,35,92,no
5063,43,29,no
3023,5,2,no
1995,36,54,no
8862,28,39,no
1789,82,10,no
165,18,3,no
5982,25,62,no
1993,46,49,no
6726,39,12,no
3569,14,77,no
3954,59,60,no
7710,81,95,no
7292,42,42,no
7933,35,92,no
8404,55,9,no
2225,3,14,no
4981,27,34,no
4985,83,95,no
3237,53,31,no
9094,35,74,no
1608,44,64,no
8518,24,88,no
3163,9,6,no
7969,27,56,no
4049,63,36,no
6242,85,65,no
4795,65,20,no
5309,55,26,no
9254,75,75,no
4879,42,22,no
2923,88,83,no
2814,80,29,no
53,57,52,no
5002,30,18,no
1584,88,55,no
8807,70,61,no
7375,29,27,no
9085,56,9,no
64,86,38,no
9624,40,18,no
4609,18,82,no
3862,9,18,no
2457,77,42,no
2049,65,32,no
1465,70,6,no
355,1,3,no
311,51,3,no
6904,95,42,no
6577,61,37,no
6674,18,29,no
9170,33,95,no
3558,86,74,no
5047,26,54,no
6805,62,57,no
4317,3,49,no
4310,85,8,no
7739,27,30,no
6314,68,19,no
807,88,24,no
2571,83,72,no
3024,17,57,no
5265,63,22,no
4627,19,77,no
7556,4,42,no
6070,55,22,no
7508,9,51,no
3226,4,18,no
4082,40,83,no
4365,98,20,no
3436,38,88,no
1429,90,35,no
8920,16,27,no
193,66,97,no
9058,13,50,no
7629,55,88,no
763,77,33,no
733,71,16,no
5952,96,86,no
8113,5,45,no
4093,17,32,no
934,48,19,no
2008,94,89,no
4629,91,9,no
4435,67,57,no
9134,33,21,no
2202,93,52,no
5283,27,89,no
3500,55,78,no
5978,72,86,no
4576,6,66,no
3347,34,47,no
2999,44,87,no
6252,77,75,no
7805,45,5,no
3824,97,51,no
3383,69,13,no
6427,85,95,no
709,4,33,no
5435,67,28,no
7462,48,33,no
5220,26,78,no
7389,61,67,no
6641,66,91,no
9424,79,14,no
5991,80,77,no
8911,7,99,no
2218,95,7,no
3545,95,79,no
2262,65,69,no
6471,88,78,no
1377,95,30,no
6600,73,30,no
5887,27,75,no
6509,94,35,no
4107,8,18,no
8298,7,8,no
5015,26,57,no
1986,45,21,no
4887,86,92,no
7867,38,23,no
6878,45,4,no
5669,61,32,no
4437,54,46,no
3772,97,2,no
9122,87,40,no
4838,21,64,no
5951,54,13,no
67,42,1,no
192,93,40,no
3935,34,10,no
9103,27,82,no
7797,0,24,no
4523,33,37,no
4880,22,39,no
9409,82,63,no
7775,39,29,no
5109,35,11,no
9323,29,35,no
6886,99,23,no
5168,73,51,no
6203,71,73,no
1333,22,63,no
6371,41,88,no
3423,1,89,no
7611,66,40,no
4047,88,48,no
4989,96,34,no
3225,66,78,no
549,48,56,no
9353,14,84,no
5530,7,96,no
1022,29,8,no
691,48,41,no
625,52,42,no
9303,16,57,no
4551,14,58,no
645,35,64,no
5384,78,9,no
2956,31,16,no
2519,46,27,no
6859,57,40,no
8958,20,11,no
8289,1,65,no
4496,2,96,no
2517,72,24,no
5596,27,6,no
114,97,24,no
7973,93,62,no
7427,94,62,no
9266,36,7,no
9740,82,33,no
8791,11,79,no
8520,19,81,no
9644,79,90,no
3611,50,70,no
1790,79,49,no
2392,71,80,no
727,21,75,no
7118,33,70,no
1052,1,66,no
7560,77,8,no
487,13,27,no
8856,84,2,no
5275,43,62,no
8239,45,12,no
391,33,11,no
2407,66,78,no
8838,98,3,no
2980,59,94,no
9294,5,76,no
3457,87,86,no
2051,58,46,no
6440,17,27,no
7550,42,6,no
798,83,45,no
7165,63,71,no
4822,17,58,no
9089,82,80,no
