id,x,y
8138,31,37
8139,19,93
8140,79,29
8141,50,83
8142,64,12
8143,58,40
8144,37,39
8145,29,64
8146,20,6
8147,24,19
8148,61,79
8149,24,76
8150,34,88
8151,34,21
8152,1,92
8153,52,97
8154,78,45
8155,34,71
8156,77,56
8157,85,26
8158,97,0
8159,65,87
8160,62,38
8161,18,85
8162,13,60
8163,49,95
8164,16,33
8165,92,47
8166,91,90
8167,28,67
8168,96,79
8169,7,87
8170,96,31
8171,40,9
8172,91,56
8173,8,1
8174,68,83
8175,47,14
8176,96,19
8177,73,58
8178,88,0
8179,12,80
8180,0,27
8181,85,8
8182,20,82
8183,24,0
8184,93,5
8185,44,36
8186,9,97
8187,41,51
8188,4,1
8189,86,25
8190,1,38
8191,43,12
8192,37,43
8193,0,67
8194,75,37
8195,33,21
8196,34,47
8197,0,67
8198,79,63
8199,40,82
8200,85,77
8201,64,27
8202,84,24
8203,76,15
8204,35,40
8205,58,50
8206,50,29
8207,69,97
8208,70,59
8209,27,36
8210,7,46
8211,27,98
8212,8,55
8213,94,7
8214,11,90
8215,40,50
8216,75,37
8217,73,58
8218,65,84
8219,88,11
8220,10,57
8221,20,44
8222,75,53
8223,96,16
8224,12,11
8225,6,73
8226,23,51
8227,67,38
8228,24,86
8229,64,20
8230,70,41
8231,2,51
8232,43,76
8233,42,8
8234,24,13
8235,57,65
8236,15,6
8237,41,94
8238,49,25
8239,84,11
8240,21,82
8241,21,87
8242,78,80
8243,99,58
8244,42,79
8245,20,11
8246,3,78
8247,26,61
8248,25,78
8249,78,68
8250,56,99
8251,36,90
8252,41,29
8253,0,4
8254,29,61
8255,4,0
8256,95,67
8257,54,30
8258,84,68
8259,23,25
8260,11,50
8261,95,90
8262,63,43
8263,69,57
8264,14,71
8265,12,37
8266,25,56
8267,75,92
8268,13,41
8269,56,12
8270,30,76
8271,55,37
8272,15,40
8273,79,28
8274,34,13
8275,11,39
8276,57,15
8277,86,52
8278,57,56
8279,44,90
8280,21,83
8281,82,48
8282,93,74
8283,37,53
8284,62,0
8285,30,85
8286,58,83
8287,71,55
8288,29,14
8289,22,91
8290,31,74
8291,54,56
8292,61,76
8293,23,46
8294,18,45
8295,51,12
8296,37,74
8297,46,54
8298,73,57
8299,87,12
8300,78,66
8301,38,96
8302,20,86
8303,73,48
8304,30,78
8305,21,24
8306,2,41
8307,8,31
8308,0,4
8309,22,99
8310,63,62
8311,11,67
8312,62,7
8313,25,49
8314,5,78
8315,94,76
8316,17,71
8317,95,93
8318,14,83
8319,44,17
8320,94,32
8321,38,38
8322,71,42
8323,16,94
8324,15,79
8325,14,5
8326,63,98
8327,38,98
8328,68,72
8329,40,49
8330,6,13
8331,65,42
8332,24,12
8333,36,97
8334,27,81
8335,36,94
8336,80,49
8337,48,70
8338,77,99
8339,75,51
8340,83,78
8341,10,52
8342,41,14
8343,44,11
8344,2,85
8345,90,99
8346,92,6
8347,50,66
8348,60,51
8349,15,14
8350,51,12
8351,16,43
8352,14,79
8353,74,87
8354,42,77
8355,59,99
8356,38,36
8357,83,77
8358,8,16
8359,82,94
8360,31,59
8361,37,29
8362,47,8
8363,41,27
8364,64,2
8365,50,57
8366,26,50
8367,22,7
8368,87,38
8369,98,93
8370,50,53
8371,81,31
8372,16,91
8373,75,56
8374,23,68
8375,10,91
8376,32,61
8377,26,46
8378,22,90
8379,60,40
8380,64,8
8381,39,22
8382,41,14
8383,87,5
8384,17,97
8385,55,7
8386,58,43
8387,37,19
8388,97,87
8389,65,72
8390,48,74
8391,49,67
8392,5,74
8393,15,21
8394,44,0
8395,87,27
8396,3,27
8397,45,69
8398,33,13
8399,39,9
8400,19,27
8401,0,32
8402,77,73
8403,65,0
8404,73,71
8405,35,51
8406,33,62
8407,40,92
8408,78,48
8409,88,89
8410,47,79
8411,54,34
8412,22,85
8413,79,45
8414,28,12
8415,55,67
8416,16,60
8417,53,62
8418,13,84
8419,39,2
8420,18,87
8421,64,89
8422,64,48
8423,85,58
8424,18,68
8425,15,7
8426,38,44
8427,66,34
8428,43,59
8429,36,2
8430,53,49
8431,13,79
8432,75,63
8433,73,59
8434,15,25
8435,69,94
8436,94,66
8437,78,40
8438,36,41
8439,1,58
8440,13,84
8441,90,27
8442,48,88
8443,10,10
8444,83,60
8445,44,13
8446,11,54
8447,52,4
8448,77,87
8449,28,74
8450,64,17
8451,4,48
8452,71,19
8453,77,99
8454,28,42
8455,32,24
8456,13,89
8457,89,15
8458,75,98
8459,96,50
8460,16,45
8461,92,93
8462,35,39
8463,44,33
8464,30,59
8465,20,31
8466,48,60
8467,86,88
8468,83,77
8469,67,69
8470,43,21
8471,16,93
8472,46,92
8473,3,78
8474,60,85
8475,75,64
8476,27,12
8477,33,94
8478,34,72
8479,33,95
8480,46,5
8481,87,31
8482,38,3
8483,43,2
8484,28,53
8485,42,29
8486,99,47
8487,36,11
8488,21,12
8489,42,6
8490,15,16
8491,86,85
8492,40,4
8493,49,39
8494,56,19
8495,33,25
8496,54,43
8497,2,40
8498,19,65
8499,95,73
8500,36,88
8501,42,41
8502,53,44
8503,18,12
8504,6,16
8505,51,2
8506,82,23
8507,81,5
8508,76,37
8509,43,61
8510,13,80
8511,54,27
8512,78,8
8513,84,54
8514,61,50
8515,53,93
8516,33,78
8517,44,22
8518,81,24
8519,52,89
8520,84,91
8521,10,90
8522,53,1
8523,92,94
8524,0,77
8525,51,97
8526,62,33
8527,66,81
8528,93,14
8529,5,31
8530,73,70
8531,23,75
8532,10,74
8533,86,25
8534,32,61
8535,98,94
8536,86,42
8537,41,9
8538,52,2
8539,75,38
8540,58,0
8541,73,32
8542,18,85
8543,0,54
8544,28,66
8545,72,59
8546,66,99
8547,98,11
8548,34,3
8549,86,82
8550,97,43
8551,41,69
8552,59,98
8553,60,90
8554,48,16
8555,95,75
8556,76,28
8557,95,33
8558,46,98
8559,69,7
8560,50,34
8561,90,3
8562,41,91
8563,8,61
8564,56,67
8565,39,45
8566,36,78
8567,35,6
8568,31,66
8569,80,39
8570,3,18
8571,23,0
8572,40,65
8573,90,88
8574,41,82
8575,41,52
8576,23,77
8577,66,35
8578,28,35
8579,43,61
8580,62,90
8581,24,76
8582,0,52
8583,5,39
8584,7,15
8585,11,47
8586,77,82
8587,17,16
8588,73,73
8589,99,30
8590,29,29
8591,22,13
8592,50,51
8593,11,83
8594,10,33
8595,7,80
8596,39,0
8597,14,96
8598,17,6
8599,83,23
8600,75,61
8601,13,76
8602,86,56
8603,43,58
8604,31,53
8605,64,25
8606,87,88
8607,48,89
8608,45,31
8609,75,4
8610,50,62
8611,88,69
8612,36,0
8613,51,89
8614,75,92
8615,53,18
8616,91,29
8617,61,13
8618,85,81
8619,56,63
8620,46,84
8621,85,1
8622,86,15
8623,97,93
8624,65,75
8625,22,89
8626,32,65
8627,95,22
8628,24,37
8629,23,15
8630,21,29
8631,49,8
8632,22,35
8633,22,63
8634,35,41
8635,37,45
8636,48,79
8637,18,43
8638,84,5
8639,72,35
8640,60,34
8641,33,46
8642,36,42
8643,45,98
8644,40,78
8645,74,48
8646,36,41
8647,33,72
8648,22,93
8649,3,41
8650,88,74
8651,86,99
8652,44,45
8653,36,65
8654,18,3
8655,72,33
8656,3,3
8657,95,20
8658,26,74
8659,55,60
8660,48,12
8661,28,7
8662,33,5
8663,67,3
8664,36,57
8665,79,8
8666,54,5
8667,74,0
8668,45,85
8669,24,31
8670,90,44
8671,84,70
8672,31,18
8673,24,48
8674,72,24
8675,90,91
8676,73,41
8677,25,22
8678,67,20
8679,4,10
8680,6,56
8681,88,88
8682,79,65
8683,23,23
8684,48,15
8685,91,39
8686,77,16
8687,48,15
8688,56,36
8689,73,25
8690,32,24
8691,58,52
8692,55,23
8693,72,32
8694,38,32
8695,91,40
8696,69,95
8697,4,71
8698,70,34
8699,30,3
8700,45,12
8701,68,53
8702,35,38
8703,88,56
8704,23,77
8705,74,89
8706,56,17
8707,8,9
8708,33,69
8709,15,62
8710,7,9
8711,11,93
8712,81,13
8713,44,67
8714,17,61
8715,2,97
8716,49,46
8717,95,50
8718,1,53
8719,49,75
8720,33,16
8721,76,89
8722,74,80
8723,79,3
8724,62,3
8725,16,99
8726,28,93
8727,93,39
8728,99,49
8729,7,29
8730,50,93
8731,31,99
8732,62,60
8733,87,7
8734,18,63
8735,38,71
8736,33,62
8737,11,84
8738,83,97
8739,31,21
8740,37,18
8741,67,53
8742,72,15
8743,79,14
8744,20,36
8745,82,20
8746,78,92
8747,98,71
8748,27,13
8749,9,79
8750,67,43
8751,14,84
8752,15,46
8753,66,35
8754,98,29
8755,54,98
8756,39,61
8757,50,78
8758,97,64
8759,5,85
8760,26,93
8761,77,24
8762,46,60
8763,23,47
8764,19,29
8765,79,67
8766,81,93
8767,52,38
8768,92,90
8769,34,78
8770,8,90
8771,47,46
8772,17,93
8773,66,53
8774,32,85
8775,35,0
8776,93,9
8777,34,89
8778,85,74
8779,29,5
8780,70,43
8781,68,69
8782,34,49
8783,49,44
8784,44,50
8785,28,52
8786,87,38
8787,26,35
8788,13,46
8789,35,95
8790,17,31
8791,9,16
8792,44,19
8793,81,30
8794,34,7
8795,88,25
8796,4,30
8797,20,4
8798,20,1
8799,46,4
8800,37,73
8801,86,0
8802,66,79
8803,11,51
8804,44,99
8805,47,38
8806,36,47
8807,22,30
8808,4,22
8809,35,96
8810,92,29
8811,61,67
8812,3,9
8813,60,32
8814,90,97
8815,83,91
8816,69,60
8817,68,25
8818,41,82
8819,53,82
8820,62,34
8821,54,7
8822,7,55
8823,19,44
8824,32,90
8825,51,77
8826,18,39
8827,20,73
8828,50,6
8829,78,68
8830,62,11
8831,45,5
8832,82,74
8833,99,59
8834,28,8
8835,8,29
8836,79,34
8837,87,48
8838,91,32
8839,83,92
8840,86,55
8841,82,16
8842,38,9
8843,53,63
8844,84,56
8845,34,83
8846,48,25
8847,52,49
8848,55,31
8849,65,16
8850,23,71
8851,19,6
8852,93,55
8853,5,46
8854,18,36
8855,32,62
8856,62,56
8857,48,15
8858,11,94
8859,12,62
8860,53,89
8861,57,88
8862,68,38
8863,85,94
8864,11,26
8865,95,32
8866,44,51
8867,91,25
8868,95,70
8869,10,56
8870,16,74
8871,26,84
8872,39,18
8873,98,39
8874,92,55
8875,52,83
8876,2,52
8877,9,75
8878,83,97
8879,14,68
8880,45,77
8881,62,1
8882,96,12
8883,18,25
8884,16,91
8885,96,37
8886,21,38
8887,9,79
8888,84,17
8889,40,48
8890,55,73
8891,36,20
8892,11,4
8893,0,19
8894,71,4
8895,67,41
8896,70,81
8897,3,5
8898,52,45
8899,55,57
8900,32,16
8901,84,75
8902,13,86
8903,57,23
8904,25,67
8905,4,8
8906,64,99
8907,36,65
8908,86,72
8909,36,87
8910,49,74
8911,96,35
8912,24,26
8913,11,79
8914,66,10
8915,29,64
8916,53,79
8917,20,79
8918,12,41
8919,64,76
8920,24,85
8921,2,2
8922,67,89
8923,20,48
8924,94,9
8925,93,88
8926,44,3
8927,78,73
8928,49,92
8929,8,87
8930,6,80
8931,27,69
8932,62,71
8933,35,11
8934,15,71
8935,48,59
8936,68,93
8937,15,20
8938,42,39
8939,47,91
8940,27,9
8941,68,25
8942,60,8
8943,35,25
8944,89,82
8945,49,8
8946,64,83
8947,96,60
8948,78,17
8949,5,31
8950,60,31
8951,47,98
8952,57,64
8953,90,37
8954,14,65
8955,70,19
8956,10,0
8957,16,88
8958,7,45
8959,83,94
8960,68,16
8961,85,6
8962,68,1
8963,59,29
8964,5,35
8965,33,29
8966,9,87
8967,22,22
8968,2,97
8969,18,94
8970,0,17
8971,66,8
8972,27,50
8973,38,45
8974,34,54
8975,66,82
8976,1,73
8977,52,89
8978,25,59
8979,33,77
8980,0,32
8981,62,35
8982,47,22
8983,93,4
8984,32,44
8985,42,39
8986,42,14
8987,16,87
8988,10,26
8989,26,13
8990,23,27
8991,27,55
8992,94,96
8993,48,93
8994,17,73
8995,73,78
8996,69,91
8997,53,3
8998,33,55
8999,39,16
9000,3,1
9001,96,44
9002,29,81
9003,31,83
9004,37,26
9005,76,17
9006,5,80
9007,25,32
9008,33,62
9009,25,2
9010,3,16
9011,37,13
9012,47,1
9013,99,7
9014,53,99
9015,72,5
9016,99,95
9017,12,89
9018,2,28
9019,19,75
9020,66,40
9021,19,35
9022,97,27
9023,73,25
9024,43,64
9025,39,59
9026,71,56
9027,97,23
9028,61,40
9029,82,52
9030,29,23
9031,88,64
9032,23,49
9033,5,87
9034,99,54
9035,4,74
9036,24,18
9037,86,40
9038,22,76
9039,67,81
9040,78,58
9041,87,64
9042,51,76
9043,29,83
9044,67,47
9045,59,21
9046,29,68
9047,9,83
9048,75,28
9049,54,26
9050,91,20
9051,38,4
9052,70,29
9053,89,42
9054,89,34
9055,81,97
9056,7,34
9057,94,0
9058,73,27
9059,97,72
9060,17,48
9061,56,39
9062,13,43
9063,58,0
9064,10,48
9065,67,56
9066,5,18
9067,74,79
9068,65,83
9069,80,39
9070,57,19
9071,4,38
9072,30,8
9073,41,98
9074,72,39
9075,11,16
9076,44,31
9077,52,73
9078,38,56
9079,73,80
9080,38,99
9081,5,55
9082,52,99
9083,20,55
9084,73,94
9085,22,7
9086,48,92
9087,65,81
9088,51,51
9089,32,8
9090,34,16
9091,93,26
9092,43,93
9093,57,29
9094,31,0
9095,64,6
9096,37,89
9097,37,29
9098,45,53
9099,46,56
9100,1,64
9101,27,79
9102,75,65
9103,81,61
9104,91,46
9105,53,65
9106,34,43
9107,41,22
9108,52,14
9109,3,88
9110,56,28
9111,85,77
9112,1,83
9113,14,13
9114,27,24
9115,32,91
9116,83,43
9117,8,21
9118,53,76
9119,82,3
9120,74,95
9121,83,7
9122,2,28
9123,20,44
9124,16,53
9125,2,70
9126,12,16
9127,63,3
9128,0,43
9129,76,76
9130,7,46
9131,26,86
9132,67,27
9133,49,14
9134,16,66
9135,87,40
9136,75,14
9137,77,58
9138,89,85
9139,21,37
9140,43,86
9141,46,7
9142,34,41
9143,74,33
9144,16,12
9145,3,40
9146,98,80
9147,78,86
9148,47,46
9149,81,41
9150,77,74
9151,69,75
9152,65,20
9153,50,71
9154,11,41
9155,40,9
9156,26,34
9157,43,86
9158,44,56
9159,80,4
9160,69,63
9161,6,51
9162,47,21
9163,44,62
9164,65,10
9165,63,49
9166,87,70
9167,56,45
9168,47,80
9169,41,33
9170,53,21
9171,85,19
9172,80,33
9173,97,71
9174,59,89
9175,27,51
9176,79,91
9177,80,66
9178,38,24
9179,56,83
9180,98,32
9181,26,11
9182,84,9
9183,12,90
9184,68,47
9185,71,29
9186,50,32
9187,20,69
9188,59,11
9189,9,5
9190,25,68
9191,52,36
9192,90,54
9193,34,70
9194,31,21
9195,15,30
9196,93,49
9197,93,76
9198,88,29
9199,93,50
9200,77,43
9201,23,11
9202,3,9
9203,52,27
9204,3,6
9205,54,42
9206,92,43
9207,82,16
9208,29,46
9209,4,95
9210,98,41
9211,80,72
9212,69,4
9213,24,85
9214,78,9
9215,30,20
9216,42,39
9217,23,55
9218,47,28
9219,83,97
9220,4,63
9221,33,31
9222,89,28
9223,39,32
9224,35,27
9225,87,67
9226,78,69
9227,73,74
9228,74,76
9229,35,66
9230,61,57
9231,61,6
9232,2,31
9233,69,86
9234,73,8
9235,68,49
9236,59,61
9237,58,43
9238,56,70
9239,33,69
9240,19,67
9241,20,60
9242,55,95
9243,94,26
9244,73,1
9245,8,20
9246,71,94
9247,22,98
9248,64,30
9249,58,53
9250,86,2
9251,11,34
9252,87,31
9253,58,40
9254,30,64
9255,13,4
9256,33,49
9257,83,32
9258,8,10
9259,33,59
9260,26,59
9261,88,64
9262,56,63
9263,6,56
9264,16,9
9265,8,30
9266,8,52
9267,24,8
9268,62,81
9269,98,12
9270,12,90
9271,39,15
9272,54,8
9273,97,0
9274,88,57
9275,10,63
9276,13,63
9277,47,18
9278,62,84
9279,43,73
9280,26,22
9281,0,33
9282,36,63
9283,9,47
9284,61,73
9285,27,2
9286,49,10
9287,11,12
9288,9,14
9289,14,95
9290,81,44
9291,6,84
9292,59,65
9293,24,16
9294,34,70
9295,45,41
9296,15,68
9297,22,61
9298,68,51
9299,60,55
9300,0,31
9301,19,74
9302,89,35
9303,37,71
9304,24,29
9305,9,43
9306,55,76
9307,10,54
9308,72,25
9309,57,88
9310,54,5
9311,5,19
9312,81,2
9313,18,38
9314,78,71
9315,81,77
9316,59,91
9317,14,69
9318,78,20
9319,17,99
9320,81,97
9321,40,64
9322,47,50
9323,87,27
9324,85,47
9325,1,5
9326,85,15
9327,87,25
9328,15,71
9329,61,53
9330,80,6
9331,70,61
9332,63,22
9333,49,83
9334,66,74
9335,8,14
9336,32,96
9337,83,31
9338,65,11
9339,5,33
9340,78,24
9341,18,52
9342,82,71
9343,4,63
9344,81,61
9345,78,98
9346,15,4
9347,89,85
9348,63,82
9349,14,93
9350,81,67
9351,41,13
9352,5,76
9353,91,28
9354,55,20
9355,54,81
9356,14,1
9357,25,62
9358,47,53
9359,3,66
9360,86,82
9361,19,37
9362,55,84
9363,50,23
9364,14,21
9365,84,99
9366,52,37
9367,87,75
9368,64,94
9369,7,36
9370,88,88
9371,85,26
9372,57,40
9373,61,67
9374,45,84
9375,75,83
9376,78,67
9377,20,13
9378,48,23
9379,39,90
9380,81,5
9381,25,28
9382,48,20
9383,36,82
9384,89,87
9385,29,2
9386,66,93
9387,75,75
9388,17,40
9389,38,89
9390,63,10
9391,44,96
9392,66,24
9393,82,35
9394,81,42
9395,85,96
9396,12,27
9397,71,7
9398,9,14
9399,71,9
9400,48,59
9401,54,62
9402,66,53
9403,32,16
9404,69,74
9405,91,82
9406,87,18
9407,92,90
9408,27,5
9409,24,99
9410,35,87
9411,42,83
9412,37,56
9413,3,74
9414,51,11
9415,29,69
9416,3,22
9417,59,15
9418,85,10
9419,6,90
9420,14,66
9421,67,94
9422,70,25
9423,14,87
9424,57,20
9425,70,83
9426,80,41
9427,63,81
9428,78,11
9429,89,11
9430,16,65
9431,9,65
9432,67,99
9433,93,23
9434,99,32
9435,70,76
9436,81,85
9437,99,88
9438,90,55
9439,1,47
9440,52,22
9441,31,12
9442,66,59
9443,44,10
9444,97,84
9445,81,72
9446,38,21
9447,69,30
9448,8,74
9449,84,40
9450,15,88
9451,87,10
9452,14,8
9453,55,7
9454,87,16
9455,69,20
9456,91,22
9457,96,18
9458,46,7
9459,13,33
9460,49,8
9461,6,79
9462,84,82
9463,32,27
9464,91,80
9465,32,97
9466,18,44
9467,35,10
9468,7,69
9469,70,67
9470,27,54
9471,57,58
9472,64,67
9473,71,12
9474,84,73
9475,98,14
9476,60,39
9477,41,99
9478,17,64
9479,38,95
9480,10,46
9481,53,84
9482,49,47
9483,59,48
9484,56,52
9485,99,82
9486,34,52
9487,96,90
9488,40,55
9489,34,94
9490,71,24
9491,33,58
9492,28,72
9493,0,45
9494,6,79
9495,87,39
9496,57,28
9497,52,53
9498,2,28
9499,45,8
9500,93,73
9501,18,7
9502,1,33
9503,8,10
9504,5,16
9505,27,18
9506,86,90
9507,80,1
9508,32,82
9509,18,41
9510,94,0
9511,9,94
9512,60,34
9513,73,30
9514,17,9
9515,56,94
9516,12,86
9517,84,81
9518,45,50
9519,3,83
9520,29,33
9521,13,57
9522,34,83
9523,92,56
9524,95,19
9525,46,90
9526,55,16
9527,77,73
9528,42,45
9529,44,2
9530,84,52
9531,57,34
9532,75,78
9533,85,21
9534,37,36
9535,24,46
9536,67,42
9537,18,66
9538,88,33
9539,41,26
9540,77,61
9541,16,8
9542,88,81
9543,67,78
9544,11,39
9545,27,46
9546,99,23
9547,16,13
9548,49,82
9549,96,35
9550,58,0
9551,67,60
9552,9,97
9553,60,52
9554,63,97
9555,18,52
9556,71,2
9557,10,76
9558,78,28
9559,57,45
9560,30,21
9561,79,22
9562,94,90
9563,19,13
9564,71,74
9565,44,2
9566,16,71
9567,6,40
9568,37,99
9569,97,73
9570,23,26
9571,38,50
9572,93,10
9573,61,75
9574,96,40
9575,28,6
9576,56,44
9577,45,45
9578,44,44
9579,20,34
9580,14,81
9581,41,12
9582,81,33
9583,88,41
9584,54,90
9585,36,37
9586,71,86
9587,86,87
9588,78,12
9589,0,75
9590,22,2
9591,82,95
9592,88,32
9593,31,4
9594,26,4
9595,79,95
9596,49,53
9597,2,72
9598,13,97
9599,75,71
9600,45,23
9601,65,19
9602,29,11
9603,39,84
9604,57,73
9605,43,65
9606,35,88
9607,52,86
9608,97,43
9609,11,41
9610,65,10
9611,81,68
9612,30,38
9613,89,18
9614,28,41
9615,89,55
9616,70,1
9617,62,2
9618,8,25
9619,22,26
9620,68,74
9621,93,72
9622,65,97
9623,57,3
9624,56,1
9625,65,97
9626,15,56
9627,43,43
9628,27,23
9629,20,44
9630,51,45
9631,67,35
9632,49,15
9633,31,78
9634,33,16
9635,4,42
9636,42,27
9637,37,77
9638,78,0
9639,92,79
9640,78,44
9641,26,36
9642,29,57
9643,67,87
9644,11,80
9645,26,9
9646,60,46
9647,11,58
9648,17,16
9649,4,49
9650,33,70
9651,67,82
9652,72,70
9653,89,74
9654,41,7
9655,99,76
9656,64,80
9657,78,39
9658,22,5
9659,20,59
9660,70,80
9661,39,52
9662,39,75
9663,38,32
9664,21,13
9665,70,92
9666,65,3
9667,92,19
9668,53,49
9669,29,86
9670,67,4
9671,44,71
9672,24,50
9673,95,64
9674,20,55
9675,91,27
9676,61,4
9677,73,86
9678,17,83
9679,97,1
9680,87,12
9681,7,26
9682,24,50
9683,16,57
9684,3,17
9685,78,2
9686,53,99
9687,89,33
9688,11,20
9689,74,98
9690,50,81
9691,67,64
9692,31,80
9693,66,54
9694,20,38
9695,55,48
9696,97,50
9697,59,8
9698,57,32
9699,27,88
9700,68,48
9701,63,24
9702,37,38
9703,40,98
9704,75,74
9705,36,95
9706,14,7
9707,55,98
9708,85,44
9709,18,73
9710,83,8
9711,95,64
9712,77,37
9713,45,44
9714,77,50
9715,70,35
9716,57,31
9717,1,66
9718,22,65
9719,79,83
9720,91,50
9721,37,88
9722,60,54
9723,44,41
9724,98,66
9725,40,76
9726,42,73
9727,68,5
9728,72,32
9729,47,7
9730,76,90
9731,73,64
9732,72,7
9733,36,91
9734,66,53
9735,10,51
9736,76,93
9737,28,84
9738,27,11
9739,6,83
9740,96,48
9741,13,6
9742,68,55
9743,91,49
9744,30,23
9745,74,31
9746,13,16
9747,31,24
9748,74,25
9749,44,63
9750,8,8
9751,43,51
9752,27,47
9753,47,44
9754,72,54
9755,67,96
9756,90,43
9757,33,68
9758,25,53
9759,95,2
9760,99,4
9761,73,93
9762,83,75
9763,82,64
9764,89,70
9765,73,64
9766,39,36
9767,67,54
9768,3,6
9769,8,32
9770,99,44
9771,14,87
9772,54,66
9773,26,18
9774,46,10
9775,50,62
9776,55,84
9777,13,67
9778,47,20
9779,28,15
9780,47,38
9781,0,86
9782,13,2
9783,85,95
9784,51,11
9785,26,13
9786,84,34
9787,75,8
9788,66,6
9789,61,10
9790,59,38
9791,33,5
9792,38,87
9793,97,70
9794,6,66
9795,19,42
9796,62,39
9797,79,98
9798,77,69
9799,10,79
9800,34,32
9801,59,37
9802,46,93
9803,6,54
9804,87,13
9805,69,10
9806,53,8
9807,55,73
9808,93,37
9809,66,0
9810,48,4
9811,14,35
9812,79,15
9813,0,75
9814,83,4
9815,21,85
9816,69,22
9817,22,83
9818,51,69
9819,57,18
9820,20,89
9821,37,17
9822,76,74
9823,47,87
9824,54,14
9825,66,57
9826,2,69
9827,85,4
9828,47,26
9829,39,90
9830,82,47
9831,3,43
9832,40,36
9833,30,39
9834,79,35
9835,21,36
9836,41,81
9837,41,87
9838,20,42
9839,26,16
9840,87,76
9841,72,90
9842,47,53
9843,91,81
9844,52,79
9845,26,60
9846,37,93
9847,81,2
9848,24,55
9849,80,2
9850,70,15
9851,89,91
9852,93,89
9853,35,6
9854,56,75
9855,1,57
9856,89,89
9857,99,40
9858,65,55
9859,76,58
9860,84,3
9861,46,32
9862,19,15
9863,18,47
9864,53,44
9865,3,89
9866,46,21
9867,86,33
9868,81,27
9869,54,71
9870,20,11
9871,55,29
9872,99,83
9873,36,91
9874,21,48
9875,14,67
9876,80,16
9877,54,55
9878,8,25
9879,5,93
9880,72,56
9881,31,68
9882,84,5
9883,84,32
9884,68,21
9885,12,15
9886,0,87
9887,90,62
9888,17,82
9889,62,79
9890,84,88
9891,56,5
9892,93,24
9893,96,9
9894,17,85
9895,20,4
9896,77,21
9897,74,51
9898,26,34
9899,70,97
9900,77,89
9901,62,12
9902,69,42
9903,30,68
9904,70,47
9905,36,21
9906,39,39
9907,19,51
9908,89,30
9909,64,24
9910,93,34
9911,1,86
9912,96,82
9913,75,65
9914,56,0
9915,57,10
9916,37,28
9917,93,77
9918,97,82
9919,3,77
9920,18,67
9921,35,87
9922,8,68
9923,28,35
9924,54,62
9925,72,91
9926,96,46
9927,44,23
9928,82,9
9929,57,23
9930,88,68
9931,40,46
9932,78,3
9933,92,88
9934,54,83
9935,25,90
9936,14,17
9937,65,18
9938,73,76
9939,22,58
9940,0,58
9941,25,29
9942,3,55
9943,45,66
9944,38,62
9945,9,77
9946,29,8
9947,42,67
9948,16,6
9949,82,30
9950,42,34
9951,35,23
9952,71,45
9953,35,99
9954,7,71
9955,96,33
9956,86,56
9957,60,21
9958,76,23
9959,71,38
9960,50,93
9961,69,49
9962,26,85
9963,17,41
9964,26,95
9965,35,2
9966,1,74
9967,30,98
9968,71,68
9969,62,4
9970,28,99
9971,12,63
9972,14,99
9973,27,40
9974,71,9
9975,87,78
9976,38,31
9977,14,36
9978,74,41
9979,8,21
9980,0,56
9981,44,83
9982,57,37
9983,15,96
9984,14,40
9985,56,67
9986,28,25
9987,46,8
9988,79,15
9989,45,29
9990,10,37
9991,68,19
9992,71,30
9993,15,23
9994,44,46
9995,74,64
9996,20,13
9997,8,48
9998,73,22
9999,95,56
